    name1,name2,street1,street2,city,state,zip,zip4,county,phone,intake_prompt,intake1,intake2,website,latitude,longitude,type_facility,last_update 
Mental Health Assoc of Nassau Cnty Inc,PROS,16 Main Street,,Hempstead,NY,11550,,Nassau,516-489-2322,Intakes,516-489-2322 x1106,516-489-2322 x1109,http://www.mhanc.org,40.7070099,-73.6233182,MH,2019-02-07 15:36:32.224
Hispanic Counseling Center Inc,,344 Fulton Avenue,,Hempstead,NY,11550,,Nassau,516-538-2613 x227,,516-538-2613,,http://www.hispaniccounseling.org/,40.7086452,-73.6218936,MH,2017-02-27 11:25:37
Phelps Hospital/Northwell Health,One South,701 North Broadway,1 South,Tarrytown,NY,10591,,Westchester,914-366-3662,Intakes,914-366-2222,914-366-3590,http://www.phelpshospital.org/clinical-services/mental-health-services,41.1087955,-73.8633419,MH,2019-02-28 11:56:43.784
Phelps Memorial Hospital Center,Phelps Counseling Services,755 North Broadway,,Tarrytown,NY,10591,,Westchester,914-366-3600,,,,http://phelpshospital.org/,41.1090421,-73.8633588,MH,2018-03-06 16:19:08.684
North Shore Child and Family,Guidance Center,80 North Service Road,,Manhasset,NY,11030,4105,Nassau,516-484-3174,,516-626-1971 x0,,http://www.northshorechildguidance.org,40.7801067,-73.6627647,MH,2017-02-27 11:25:37
Rome Memorial Hospital,Senior Behavioral Health Unit,1500 North James Street,2nd Floor,Rome,NY,13440,,Oneida,315-338-7409,,315-338-7165,,http://WWW.ROMEHOSPITAL.ORG,43.2290752,-75.4423741,MH,2019-02-22 08:20:55.549
South Shore Child Guidance Center,,91 Guy Lombardo Avenue,,Freeport,NY,11520,3873,Nassau,516-868-3030 x113,,516-868-3030,,http://www.southshorechildguidance.org,40.653878,-73.584196,MH,2018-11-07 16:43:42.306
Syracuse VAMC,Rome Outpatient Clinic,125 Brookley Road,Building 510,Rome,NY,13441,,Oneida,315-334-7100,,315-425-3463,,http://www.syracuse.va.gov,43.2121951,-75.4177593,MH,2019-03-04 17:27:06.75
Family Mental Health Clinic of,Westchester Jewish Community Services,141 North Central Avenue,,Hartsdale,NY,10530,,Westchester,914-949-6761 x474,Intakes,914-949-7699 x414,914-949-7699 x400,http://www.wjcs.com,41.0230107,-73.7948056,MH,2019-02-07 14:54:39.118
Mercy Medical Center,Outpatient Mental Health Services,506 Stewart Avenue,,Garden City,NY,11530,4706,Nassau,516-705-3400 x3218,,516-705-3400 x3230,,http://mercymedicalcenter.chsli.org/outpatient-mental-health-services,40.7293472,-73.6183227,MH,2019-02-28 11:32:22.014
Assoc for MI Chn of Westchester Inc,Clear View School Day Treatment Center,480 Albany Post Road,,Briarcliff Manor,NY,10510,,Westchester,914-941-9513,,,,http://www.clearviewschool.org,41.1319752,-73.8614786,MH,2019-02-07 15:16:39.439
Western Montana Mental Health Ctr,Butte Childrens Services,81 West Park Street,,Butte,MT,59701,,Silver Bow,406-497-9000 x2705,,,406-497-9000 x2711,http://www.wmmhc.org,46.0128902,-112.5376483,MH,2019-02-08 07:31:14.565
Western Montana Mental Health Ctr,Health Center/Psychiatric Services,81 West Park Street,,Butte,MT,59701,,Silver Bow,406-497-9041,Intakes,406-497-9000 x2711,406-497-9000 x2701,http://www.wmmhc.org,46.0128902,-112.5376483,MH,2019-03-04 17:05:31.385
Western Montana Mental Health Ctr,Silver House,106 West Broadway Street,,Butte,MT,59701,,Silver Bow,406-497-9000 x2926,Intakes,406-497-9000 x2711,406-497-9000 x2701,http://www.wmmhc.org,46.0132488,-112.5381836,MH,2019-03-04 17:05:50.597
Western Montana Mental Health Ctr,Hays/Morris House,24 East Copper Street,,Butte,MT,59701,9302,Silver Bow,406-497-9069,,,406-497-9041,http://www.wmmhc.org,46.0160187,-112.5351124,MH,2018-09-18 10:02:56.239
Phelps Hospital Northwell Health,Ossining Counseling Services,22 Rockledge Avenue,,Ossining,NY,10562,,Westchester,914-944-5250,,,,http://phelpshospital.org/,41.1441689,-73.8631325,MH,2018-10-16 11:00:13.662
VA Hudson Valley Healthcare System,FDR,2094 Albany Post Road,Route 9-A,Montrose,NY,10548,,Westchester,914-737-4400,,914-737-4400 x2801,,http://www.hudsonvalley.va.gov,41.244296,-73.9259944,MH,2018-03-07 17:16:19.893
Phelps Memorial Hospital Center,Continuing Day Treatment Services,315 South Highland Avenue,,Briarcliff Manor,NY,10510,,Westchester,914-923-5700,,,,http://phelpshospital.org/,41.143263,-73.8611142,MH,2019-03-04 17:26:44.852
North Shore Child and Family,Guidance Center,480 Old Westbury Road,,Roslyn Heights,NY,11577,2215,Nassau,516-626-1971 x302,,516-626-1971 x0,,http://www.northshorechildguidance.org,40.783733,-73.632533,MH,2017-02-27 11:25:37
Rockland Psychiatric Center,White Plains Clinic,10 County Center Road ,"Floor 2, Suite 202",White Plains,NY,10607,1541,Westchester,914-328-5175,,,914-948-1192,http://www.omh.ny.gov/omhweb/facilities/rppc,41.0387223,-73.7799608,MH,2019-02-07 14:10:07.476
Westchester Medical Center,Behavioral Health Center,100 Woods Road,"BHC, Suite N-3",Valhalla,NY,10595,,Westchester,914-493-6765,Intakes,914-493-7096,914-493-7076,http://www.wmchealthbh.org/,41.086676,-73.8060649,MH,2019-02-22 08:58:49.751
Saint Christophers Inc,,623 Blooming Grove Turnpike,,New Windsor,NY,12553,,Orange,845-522-8346,Intakes,914-693-3030 x2193,914-693-3030 x2266,http://stchristophersinc.org/,41.4609656,-74.0439026,MH,2018-05-30 09:10:10.354
Saint Elizabeth Medical Center,Psychiatric Inpatient Unit,2209 Genesee Street,,Utica,NY,13501,,Oneida,315-801-8221,,315-624-6847,,http://www.stemc.org,43.0820061,-75.2663642,MH,2019-02-07 13:54:59.969
Andrus,,19 Greenridge Avenue,,White Plains,NY,10605,,Westchester,914-949-7680 x2206,,914-949-7680,,http://andruscc.org/,41.0256435,-73.7651149,MH,2019-03-18 14:57:54.512
Faxton Saint Lukes Healthcare,Mohawk Valley Health System (MVHS),1656 Champlin Avenue,,Utica,NY,13502,,Oneida,315-624-6000,,,,http://mvhealthsystem.org/location/st-lukes-campus,43.0965919,-75.2761607,MH,2019-02-22 09:14:37.521
MHA of Westchester County,White Plains Clinic,300 Hamilton Avenue,Suite 201,White Plains,NY,10601,,Westchester,914-345-0700 x7300,Intakes,914-345-5900 x7350,914-345-5900 x7300,http://www.mhawestchester.org,41.0342033,-73.7680863,MH,2017-08-15 16:10:12.442
EPIC Long Island Inc,EPIC Clinical Care OP MH Clinic,1500 Hempstead Turnpike,,East Meadow,NY,11554,,Nassau,516-739-7733 x400,Intakes,516-739-7733 x725,516-739-7733 x420,http://www.epicli.org,40.722191,-73.578815,MH,2017-02-27 11:25:37
House of the Good Shepherd,Main Campus,1550 Champlin Avenue,,Utica,NY,13502,,Oneida,315-235-7600,Intakes,315-235-7624,315-235-7653,http://www.hgs-utica.com,43.101191,-75.276615,MH,2018-11-07 16:50:23.604
Family Services of Westchester Inc,,7-11 South Broadway,,White Plains,NY,10601,,Westchester,914-948-8004 x22,,,,http://www.fsw.org/,41.0330845,-73.7632,MH,2018-11-07 16:25:39.631
Bronx/James J Peters/VAMC,White Plains Community Clinic,23 South Broadway,,White Plains,NY,10601,,Westchester,914-421-1951,,,,http://www.bronx.va.gov/,41.032624,-73.7626039,MH,2019-02-22 09:03:36.205
New York Presbyterian Hospital,Westchester Division Child Clinic,21 Bloomingdale Road,,White Plains,NY,10605,,Westchester,914-682-9100,,914-997-5882,,http://www.nyp.org,41.029609,-73.757973,MH,2017-02-27 11:25:37
Rockland Psychiatric Center,(RPC) Peekskill Service Center,1040 Main Street,,Peekskill,NY,10566,,Westchester,914-737-8217,,,,http://,41.2921125,-73.9178411,MH,2019-02-28 11:25:53.853
Mohawk Valley Psychiatric Center,IP Services,1400 Noyes Street,,Utica,NY,13502,,Oneida,315-738-3800,,,,http://,43.100185,-75.260054,MH,2017-02-27 11:25:37
Bassett Medical Center,Outpatient Psychiatry Clinic,One Atwell Road,"Building 2, 2nd and 3rd Floors",Cooperstown,NY,13326,,Otsego,607-547-3500,,,,http://www.bassett.org,42.6960158,-74.9231863,MH,2017-04-07 11:11:39
Access Supports for Living,Squire Center PROS Program,67 Windsor Highway,,New Windsor,NY,12553,,Orange,845-725-2189,,,,http://www.accesssupports.org,41.486857,-74.0350145,MH,2017-02-27 11:25:37
UCP/Handicapped Prsns Assoc/Utica Ar,Community Health/Behavioral Services,1427 Genesee Street,,Utica,NY,13501,,Oneida,315-798-8868 x2266,,315-798-8868 x2268,,http://www.upstatecp.org,43.0936523,-75.2461286,MH,2018-12-11 10:56:58.107
Jewish Board of Family/Childrens Servs,Jerome Goldsmith Center RTF,228 Linda Avenue,,Hawthorne,NY,10532,,Westchester,914-773-7403,,914-773-7433,,http://jewishboard.org/,41.1080812,-73.7848326,MH,2019-03-04 17:18:42.469
Jewish Board of Family/Childrens Servs,The Sally and Anthony Mann Center,500 Linda Avenue,,Hawthorne,NY,10532,,Westchester,914-773-7505,,914-773-7502,,http://jewishboard.org/,41.109891,-73.785764,MH,2019-03-04 17:18:38.306
Nassau University Medical Center ,Department of Psychiatry and BH,2201 Hempstead Turnpike,,East Meadow,NY,11554,,Nassau,516-572-6511,,516-572-6822,,http://www.numc.edu/our-services/mental-health-addiction,40.7261764,-73.5537498,MH,2018-11-07 16:42:17.924
Saint Vincents Hospital Westchester,,275 North Street,,Harrison,NY,10528,,Westchester,914-925-5300,Intakes,914-925-5320,914-925-5557,http://www.stvincentswestchester.org,40.9886651,-73.7093495,MH,2018-11-07 16:46:08.565
Saint Christophers/Jennie Clarkson,Child Care Services Inc,1700 Old Orchard Street,,Valhalla,NY,10595,,Westchester,914-949-0665,,914-693-3030,,http://www.stchristophersinc.org/,41.0824638,-73.7543281,MH,2019-03-04 17:19:06.974
North Shore Child and Family,Guidance Center,999 Brush Hollow Road,,Westbury,NY,11590,1704,Nassau,516-997-2926 x229,,516-626-1971 x0,,http://www.northshorechildguidance.org,40.773948,-73.561735,MH,2017-02-27 11:25:37
Neighborhood Center Inc,Dr Rao Behavioral Health Clinic,628 Mary Street,,Utica,NY,13501,,Oneida,315-272-2700,,,315-272-2723,http://www.neighborhoodctr.org,43.096853,-75.219937,MH,2017-02-27 11:25:37
Cath Char RC Dio/Syr NY Inc Oneida,Madison Albany Street Community Res,1132 Albany Street,,Utica,NY,13501,,Oneida,315-732-3406,Intakes,315-724-2158 x7013,315-724-2158 x7010,http://www.catholiccharitiesom.org/,43.0872816,-75.2110989,MH,2019-02-22 08:58:50.598
Orange County Dept of Mental Health,Child and Family Clinic,141 Broadway Street,,Newburgh,NY,12550,,Orange,845-568-5260,,,,http://www.orangecountygov.com/1312/Division-of-Children-and-Family-Services,41.500138,-74.0131,MH,2019-03-04 17:19:14.041
Newburgh Family Counseling Center,,21-23 Grand Street,,Newburgh,NY,12550,,Orange,845-562-7244 x8355,,845-562-7244,,http://www.accesssupports.org,41.499339,-74.0100439,MH,2018-11-07 16:45:04.137
Tulare County Hlth and Human Services,Visalia Adult Mental Health Clinic,520 East Tulare Avenue,,Visalia,CA,93292,,Tulare,559-623-0900,,,,http://www.tchhsa.org,36.3208326,-119.2870059,MH,2019-02-26 11:30:50.099
Family Services of Westchester Inc,,1 Gateway Plaza,,Port Chester,NY,10573,,Westchester,914-937-2320,,,,http://www.fsw.org,40.998181,-73.664966,MH,2017-02-27 11:25:37
Hudson Valley Mental Health Inc,Beacon Mental Health Clinic,223 Main Street,,Beacon,NY,12508,,Dutchess,845-486-2703 x1201,,845-485-9700,,http://hudsonvalleymentalhealthinc.godaddysites.com/,41.5070254,-73.9741415,MH,2019-03-04 17:26:58.59
Central Nassau Guidance and Csl Serv,Mental Health Clinic,950 South Oyster Bay Road,,Hicksville,NY,11801,,Nassau,516-822-6111,,516-822-6111 x1305,,http://www.CentralNassau.org/,40.7573033,-73.500419,MH,2019-02-28 11:26:47.195
Child Guidance Center of ,Southern Connecticut Inc,81 Holly Hill Lane,,Greenwich,CT,06830,,Fairfield,203-324-6127,,,,http://www.childguidancect.org,41.0169469,-73.6451127,MH,2018-11-07 12:18:22.048
Mono County Behavioral Health,,452 Old Mammoth Road,Suite 304,Mammoth Lakes,CA,93546,,Mono,760-924-1740,,,800-687-1101,http://www.monocounty.ca.gov/behavioral-health,37.6395856,-118.9675105,MH,2019-03-04 15:23:53.843
MHA of Dutchess County,Beacon Wellness PROS Program,451 Fishkill Avenue,,Poughkeepsie,NY,12601,,Dutchess,845-831-6172,,,,http://www.mhadutchess.org,41.5134793,-73.9505432,MH,2018-08-21 16:30:25.08
Northwell Health System,Syosset Hospital,221 Jericho Turnpike,1 North,Syosset,NY,11791,,Nassau,516-496-6400 x6582,,,,http://www.northwell.edu,40.8108964,-73.5087031,MH,2018-12-11 14:16:55.253
Family Centers Inc,,20 Bridge Street,,Greenwich,CT,06830,5238,Fairfield,203-629-2822,,,,http://www.familycenters.org/,41.021809,-73.632891,MH,2017-02-27 11:25:37
VA Hudson Valley Healthcare System,CP/Castle Point Campus,41 Castle Point,,Wappingers Falls,NY,12590,,Dutchess,845-831-2000,,845-831-2000 x5116,,http://www.hudsonvalley.va.gov,41.542733,-73.9631674,MH,2019-03-18 14:24:52.548
Northern Westchester Hospital Center,Inpatient Psychiatric Unit,400 East Main Street,3rd Floor North,Mount Kisco,NY,10549,,Westchester,914-666-1590,,914-666-1036,,http://nwhc.net,41.1921365,-73.7278985,MH,2019-03-04 17:17:42.864
Kaweah Delta Mental Health Hospital,,1100 South Akers Street,,Visalia,CA,93277,,Tulare,559-624-3300,,559-624-3331,,http://kaweahdelta.org,36.3205538,-119.3481739,MH,2018-11-07 11:59:58.155
South Oaks Hospital,Northwell Health/Outpatient Treatment,400 Sunrise Highway,,Amityville,NY,11701,,Suffolk,631-608-5900,Intakes,631-608-5610,631-608-5028,http://www.south-oaks.org,40.6851942,-73.4222102,MH,2019-03-21 11:32:33.354
South Oaks Hospital,Northwell Health/MH Treatment,400 Sunrise Highway,"Carone Hall, 1st Floor, Wilsey Hall",Amityville,NY,11701,,Suffolk,631-264-4000,,631-608-5610,,http://www.south-oaks.org,40.6851942,-73.4222102,MH,2019-03-21 11:32:14.793
Brunswick Hospital Center,Brunswick Hall,81 Louden Avenue,,Amityville,NY,11701,,Suffolk,631-789-7421,,,631-789-7000,http://brunswickhospital.org,40.684775,-73.421269,MH,2017-02-27 11:25:37
MHA Mount Kisco,,344 Main Street,Suite 301,Mount Kisco,NY,10549,,Westchester,914-666-4646 x110,Intakes,914-345-5900 x7350,914-345-5900 x7700,http://www.mhawestchester.org,41.1987544,-73.7251987,MH,2017-02-27 11:25:37
Hudson Valley Mental Health Inc,New Paltz Mental Health Clinic,137 North Chestnut Street,,New Paltz,NY,12561,,Ulster,845-486-2703,,845-486-2703 x4016,,http://hudsonvalleymentalhealthinc.godaddysites.com,41.7572788,-74.0831592,MH,2019-03-04 17:18:23.769
Childrens Home of Jefferson County,Community Clinic of Jefferson County,167 Polk Street,"3rd Floor, Suite 300",Watertown,NY,13601,,Jefferson,315-777-9731,,315-782-7445,,http://nnychildrenshome.com,43.974102,-75.90688,MH,2017-02-27 11:25:37
Central Nassau Guidance and,Csl Servs Inc/Roads to Recovery/PROS,55 West Ames Court,Suite 100,Plainview,NY,11803,,Nassau,516-822-6111 x2259,,516-822-6111 x1305,,http://www.centralnassau.org,40.7899953,-73.4673024,MH,2019-02-07 14:11:45.328
Family Residence and Essential Ent Inc,Terrys Place PROS,191 Bethpage Sweet Hollow Road,,Old Bethpage,NY,11804,,Nassau,516-870-1600 x1654,,516-870-1654,,http://www.familyres.org/,40.7598607,-73.4422374,MH,2019-02-07 15:28:55.535
New Beginnings Counseling Center,,324 East Carrillo Street,Suite C,Santa Barbara,CA,93101,,Santa Barbara,805-963-7777,,805-963-7777 x124,,http://www.sbnbcc.org,34.425125,-119.697504,MH,2017-02-27 11:25:37
Federation of Organizations,Recovery Concepts at Copiague,1375 Akron Street,,Copiague,NY,11726,,Suffolk,631-552-4240,Intakes,631-669-5355 x1270,631-669-5355 x1276,http://www.fedoforg.org/,40.6833954,-73.3899341,MH,2018-11-28 09:55:49.085
Lemhi Valley Social Services,,1301 Main Street,Suite 3-B,Salmon,ID,83467,4452,Lemhi,208-756-2927,,,,http://,45.1721972,-113.8863312,MH,2018-05-02 12:30:57.927
Shodair Childrens Hospital,,2755 Colonial Drive,,Helena,MT,59601,,Lewis and Clark,406-444-7500,,406-444-7521,,http://shodair.org/,46.5819519,-111.9889821,MH,2019-02-22 08:51:08.629
Boise VAMC,,705 Lena Street,,Salmon,ID,83467,,Lemhi,208-756-8515,,,208-422-1145,http://www.boise.va.gov/locations/Salmon_Idaho_Outreach_Clinic.asp,45.1727984,-113.8927,MH,2019-02-22 09:02:22.189
St Peters Hospital,Behavioral Health Unit,2475 East Broadway Street,,Helena,MT,59601,,Lewis and Clark,406-495-6560,,,,http://www.stpetes.org/hospital/medical-services/behavioral-health-unit,46.583494,-111.9966811,MH,2019-02-08 07:31:43.422
Intermountain,Childrens Home and Services,500 South Lamborn Street,,Helena,MT,59601,5417,Lewis and Clark,406-442-7920,,,,http://intermountainresidential.org/,46.5781991,-112.0083106,MH,2019-02-26 12:07:28.762
Santa Barbara Cottage Hospital,Psychiatry and Addiction Medicine,Pueblo at Bath Street,,Santa Barbara,CA,93105,,Santa Barbara,805-682-7111,,805-569-8339,,http://www.cottagehealth.org/,34.4305066,-119.7219645,MH,2018-12-11 10:36:58.816
Florence Crittenton Home and Services,,901 North Harris Street,,Helena,MT,59601,,Lewis and Clark,406-442-6950 x202,Intakes,406-442-6950 x252,406-442-6950 x220,http://www.florencecrittenton.org,46.5937653,-112.0124643,MH,2018-11-08 13:47:54.008
Mohawk Valley Psychiatric Center,Herkimer Clinic,205 North Main Street,,Herkimer,NY,13350,,Herkimer,315-866-7630,,,,http://,43.026637,-74.9875873,MH,2018-05-02 11:32:47.33
Herkimer County Mental Health Services,,301 North Washington Street,Suite 2470,Herkimer,NY,13350,1299,Herkimer,315-867-1465,,,,http://,43.0291653,-74.9876785,MH,2018-05-02 11:32:45.347
AWARE Inc,,616 Helena Avenue,Suite 305,Helena,MT,59601,,Lewis and Clark,406-449-3120,,,,http://www.aware-inc.org,46.59326,-112.035603,MH,2017-02-27 11:25:37
Western Montana Mental Health Ctr,Journey Home,45 East 16th Street,,Helena,MT,59601,,Lewis and Clark,406-603-4010,,,,http://www.wmmhc.org,46.5968203,-112.0317755,MH,2019-02-27 11:39:35.182
Center for Mental Health,,900 Jackson Street,,Helena,MT,59602,,Lewis and Clark,406-443-7151,,,,http://www.center4mh.org,46.596671,-112.0321277,MH,2018-06-25 11:13:36.228
Family Centers Inc,,60 Palmers Hill Road,,Stamford,CT,06902,,Fairfield,203-324-3167,,,,http://familycenters.org,41.059045,-73.560838,MH,2017-02-27 11:25:37
Stamford Hospital,,1 Hospital Plaza,,Stamford,CT,06904,,Fairfield,203-276-1000,,,,http://www.stamfordhealth.org/,41.0560138,-73.5539415,MH,2019-02-22 08:47:07.536
Child Guidance Center of ,Southern Connecticut Inc,103 West Broad Street,,Stamford,CT,06902,,Fairfield,203-324-6127,,203-517-6127,,http://childguidancect.org/,41.0564408,-73.5492526,MH,2019-02-22 08:47:16.887
Intermountain Community Services,,3240 Dredge Drive,,Helena,MT,59602,0548,Lewis and Clark,406-442-7920,,,,http://www.intermountain.org,46.6194687,-112.0227553,MH,2018-11-13 12:55:00.377
Sagamore Childrens Psychiartic Center,North Babylon Day Treatment Program,550 Mount Avenue,,North Babylon,NY,11703,,Suffolk,631-491-4355 x203,,,,http://omh.ny.gov/omhweb/facilities/scpc/,40.7344523,-73.3514351,MH,2019-03-04 17:19:26.241
Optimus Behavioral Health,Psychiatric Outpt Clinic,1351 Washington Boulevard,,Stamford,CT,06902,,Fairfield,203-621-3751,,203-621-3754,,http://www.optimushealthcare.org,41.0580854,-73.5429363,MH,2019-02-26 12:02:12.448
Laurel House Inc,,1616 Washington Boulevard,,Stamford,CT,06902,,Fairfield,203-324-1816,,203-487-1616,,http://www.laurelhouse.net,41.0613916,-73.5441766,MH,2017-09-13 14:04:50.356
Sagamore Childrens Psychiatric Center,IP Unit/Intensive Day Trt Program,197 Half Hollow Road,,Huntington Station,NY,11746,,Suffolk,631-370-1700,,,,http://,40.7936873,-73.3840664,MH,2018-10-16 10:58:28.827
Connecticut Renaissance Inc,Behavioral Health OP Clinic for Adults,141 Franklin Street,,Stamford,CT,06901,,Fairfield,203-602-4441 x2207,,203-602-4441 x2202,,http://,41.0599155,-73.5420661,MH,2019-03-04 15:36:43.639
F S DuBois Center,Southwest CT MH Services System,780 Summer Street,,Stamford,CT,06901,,Fairfield,203-388-1600,,,,http://www.ct.gov/dmhas/site/default.asp,41.0586239,-73.5405919,MH,2019-02-22 08:47:10.167
Schoke Jewish Family Service,,733 Summer Street,Suite 602,Stamford,CT,06901,,Fairfield,203-921-4161,,,,http://www.ctjfs.org,41.0584216,-73.5396752,MH,2018-05-14 11:21:43.557
Child Guidance Center of  ,Southern Connecticut Inc,196 Greyrock Place,,Stamford,CT,06901,,Fairfield,203-517-3319,,203-324-6127,,http://www.childguidancect.org/,41.0564585,-73.5364686,MH,2019-02-05 20:47:11.251
SCO Family of Services,Madonna Heights Family Service Clinic,151 Burrs Lane,,Huntington Station,NY,11746,,Suffolk,631-253-3480,,,,http://sco.org,40.7793082,-73.3657314,MH,2019-02-07 14:12:48.117
SCO Family of Services,Madonna Heights RTF,151 Burrs Lane,,Huntington Station,NY,11746,,Suffolk,631-213-0150,,631-643-8800 x0150,,http://sco.org,40.7793082,-73.3657314,MH,2019-03-04 17:17:59.266
