name1,name2,city,state,zip,latitude,longitude
Center for Mental Health,New Directions Center,Great Falls,MT,59401,47.50445070000001,-111.2960243
VA Hudson Valley Healthcare System,FDR/Eastern Dutchess Community Clinic,Pine Plains,NY,12567,41.981019,-73.66067199999999
Fresno County Behavioral Health,Adult System of Care,Fresno,CA,93702,36.7363407,-119.75102530000001
Rural Clinics Lovelock,,Lovelock,NV,89419,40.1781026,-118.47651940000002
Central Star Psychiatric Health,,Fresno,CA,93702,36.7370116,-119.7522856
Newtown Youth and Family Services,,Sandy Hook,CT,6482,41.4124794,-73.2709614
Child and Family Guidance Center,,Stratford,CT,6615,41.1880994,-73.1256647
AWARE Inc,,Great Falls,MT,59404,47.5138456,-111.32426540000002
Fresno County Behavioral Health,Heritage Center Childrens Services,Fresno,CA,93703,36.764398,-119.76353
Family Resource Associates LLC,,Stratford,CT,6614,41.205408,-73.13158370000001
Real Solutions Counseling,,Boise,ID,83706,43.5906092,-116.19441100000002
Crestwood Fresno Bridge Program,,Fresno,CA,93701,36.7444636,-119.7807384
House Psychiatrist Clinic,,Fresno,CA,93710,36.8103471,-119.7643979
Community Behavioral Health Center,,Fresno,CA,93720,36.840256,-119.757709
VA Central CA Healthcare System,,Fresno,CA,93703,36.7733235,-119.77974209999998
Central Star Community Services,,Fresno,CA,93721,36.737975899999995,-119.79150279999999
Oakhurst Counseling Center,,Oakhurst,CA,93644,37.3250969,-119.64009170000001
Boise VAMC ,Mental Health Division,Boise,ID,83702,43.621035,-116.1901845
Columbia Memorial Hospital,Department of Psychiatry,Hudson,NY,12534,42.245866,-73.777142
Terry Reilly Health Services,Comm Health Clinics/Boise Clinic,Boise,ID,83702,43.6196841,-116.21720549999999
Leyline Advocates,,Boise,ID,83705,43.5958374,-116.2440223
Bridges Healthcare Inc,,Milford,CT,6460,41.214524600000004,-73.0740309
Human Supports of Idaho Inc,,Boise,ID,83706,43.610946999999996,-116.236853
Community Support Center,,Boise,ID,83706,43.6113124,-116.2429341
Sharon Hospital,,Sharon,CT,6069,41.8804627,-73.48164059999999
Catholic Charities Inc,Family Service Center,Milford,CT,6460,41.224534000000006,-73.061554
Saint Alphonsus Behav Hlth Servs,,Boise,ID,83704,43.605850399999994,-116.2668193
Saint Lawrence Psychiatric Center,Gouverneur Wellness Center,Gouverneur,NY,13642,44.3338958,-75.46902109999999
About Balance Mental Health LLC,,Boise,ID,83704,43.6122253,-116.263046
Intermountain Hospital,,Boise,ID,83704,43.607471999999994,-116.267581
All Seasons Mental Health,,Boise,ID,83704,43.6116436,-116.26828290000002
Lower Naugatuck Valley ,Parent and Child Resource Center,Derby,CT,6418,41.320134,-73.0895088
Pioneer Health Resources,,Boise,ID,83704,43.609865899999996,-116.2888491
Region IV Behavioral Health,,Boise,ID,83704,43.6211701,-116.2799172
Promesa Behavioral Health,,Fresno,CA,93711,36.8392221,-119.84621940000001
All Together Now Inc,,Boise,ID,83704,43.6319705,-116.27507709999999
Griffin Hospital,Behavioral Health,Derby,CT,6418,41.335133,-73.089191
Saint Marys Healthcare,Mental Health Adult Clinic,Amsterdam,NY,12010,42.9545445,-74.21664859999998
Saint Marys Healthcare,Saint Marys Hosp/CMHAC Inpt Units,Amsterdam,NY,12010,42.954617,-74.216655
Cornell Scott Hill Health Center,Ansonia Counseling Services,Ansonia,CT,6401,41.340128299999996,-73.091115
Catholic Charities Inc,Family Service Center,Ansonia,CT,6401,41.346094,-73.090845
Tidwell Social Work Services and,Consulting Inc,Boise,ID,83703,43.658091999999996,-116.263474
Rural Clinics Yerington,,Yerington,NV,89447,38.9826223,-119.1664113
BHcare Inc,,Ansonia,CT,6401,41.342468,-73.077591
Kuna Counseling Center,,Kuna,ID,83634,43.502402399999994,-116.41177909999999
Saint Marys Healthcare,PROS,Amsterdam,NY,12010,42.959066799999995,-74.1877351
Saint Marys Healthcare,Childrens Mental Health Services,Amsterdam,NY,12010,42.95909210000001,-74.1872746
Community Partnerships of Idaho Inc,,Boise,ID,83713,43.6329347,-116.3136235
MidValley Healthcare,,Meridian,ID,83642,43.5888679323637,-116.365193853967
Wellspring Foundation Inc,,Bethlehem,CT,6751,41.6286001,-73.226122
Warm Springs Counseling Center,,Meridian,ID,83642,43.5883493,-116.36901270000001
Access Living,,Meridian,ID,83642,43.598261,-116.38593700000001
Newman Community Residence,,Copake Falls,NY,12517,42.120105,-73.524565
Center for Mental Health,Bear Paw Community Recovery Ctr,Havre,MT,59501,48.551207700000006,-109.67812620000001
Center for Mental Health,Havre Center for Mental Health,Havre,MT,59501,48.551207700000006,-109.67812620000001
Family Counseling Services Inc,,Meridian,ID,83646,43.620984,-116.38433400000001
Yale New Haven Hospital,Winchester One,New Haven,CT,6504,41.27760670000001,-72.9545855
VA Connecticut Healthcare System,Chief MHSL,West Haven,CT,6516,41.284400399999996,-72.9576103
Connecticut Mental Health Center,West Haven Mental Health Clinic,West Haven,CT,6516,41.2735704,-72.9499783
Project Patch Ranch,,Garden Valley,ID,83622,44.090024,-115.980796
West Haven Hlth Ctr Csl Servs,Cornell Scott Hill Health Center,West Haven,CT,6516,41.273444,-72.94757299999999
Jewish Family Service of New Haven,,New Haven,CT,6515,41.333590799999996,-72.97692070000001
Valatie Behavioral Health Center,,Valatie,NY,12184,42.4124115,-73.6813348
Adult Psychiatric Clinic,Cornell Scott Hill Health Center,New Haven,CT,6519,41.297619700000006,-72.9391968
Hispanic Health Council,Hispanos Unidos Campus,New Haven,CT,6511,41.309967,-72.945229
Yale New Haven Hospital,Adolescent Intensive Outpatient Prog,New Haven,CT,6511,41.3092521,-72.94379359999999
Yale New Haven Hospital ,Childrens Day Hospital,New Haven,CT,6511,41.3101643,-72.9428479
Cornell Scott Hill Health Center,Wilmot Crossing,New Haven,CT,6515,41.342455,-72.95858199999999
Yale New Haven Hospital,Continuing Care Clinic,New Haven,CT,6511,41.3097021,-72.9380523
Yale New Haven Psychiatric Hospital,,New Haven,CT,6519,41.3013845,-72.93278719999999
Park Street Inn,Mental Health Residential Living Ctr,New Haven,CT,6511,41.3068605,-72.93542099999999
Yale New Haven Psychiatric Hospital,Adult Intensive Outpatient,New Haven,CT,6511,41.3075415,-72.93561590000002
Yale University Child Study Center,In Home Treatment Services,New Haven,CT,6511,41.3068122,-72.9331044
Yale University Child Study Center,Outpatient Clinical Services,New Haven,CT,6510,41.3039787,-72.9293804
Connection Inc,Cornerstone,New Haven,CT,6511,41.3131183,-72.93476240000001
Connection Inc,Outpatient Clinic,New Haven,CT,6510,41.3061448,-72.9267022
Cornell Scott Hill Health Center,Dixwell Behavioral Health Services,New Haven,CT,6511,41.3191185,-72.93437109999999
Cornell Scott Hill Health Center,Child and Family Guidance Clinic,New Haven,CT,6511,41.31915789999999,-72.93436080000001
Capital District Psychiatric Center,Schenectady Community Support Center,Schenectady,NY,12307,42.808886,-73.937298
Ellis Medicine,PROS,Schenectady,NY,12307,42.802063000000004,-73.92782120000001
Ellis Medicine,Mental Health Clinic,Schenectady,NY,12307,42.8021184,-73.9278074
Connecticut Junior Republic,,Litchfield,CT,6759,41.7823834,-73.2065441
Behavioral Health Services at Hamden,,Hamden,CT,6514,41.348994299999994,-72.93464
Cornell Scott Hill Health Center,State Street Counseling Services,New Haven,CT,6511,41.3145405,-72.91115090000001
Waterbury Hospital,Behavioral Health,Waterbury,CT,6708,41.560854,-73.06200799999999
Clifford W Beers Guidance Clinic Inc,,New Haven,CT,6511,41.31738060000001,-72.9124198
Fair Haven Community Healthcare,,New Haven,CT,6513,41.308282399999996,-72.9018295
Ellis Medicine,Ellis Child and Adolescent Trt Servs,Schenectady,NY,12304,42.8048893,-73.9160774
Catholic Charities Inc,Family Service Center,New Haven,CT,6513,41.314599,-72.900724
StayWell Healthcare Inc/South End II,Behavioral Health Adult Outpt Clinic,Waterbury,CT,6706,41.538391499999996,-73.03576149999999
StayWell Health Center Naugatuck,Behavioral Health Department,Waterbury,CT,6702,41.55621,-73.0445522
Saint Catherines Center for Children,Copson House,Albany,NY,12208,42.654077,-73.79391600000001
Maryhaven Center of Hope Inc,Maryhaven PROS East,Riverhead,NY,11901,40.9169086,-72.6645919
Patrick F MCauliffe Center,Co Occuring Center,Waterbury,CT,6702,41.559069,-73.043104
Childrens Center of Hamden,,Hamden,CT,6517,41.351524,-72.914975
Saint Marys Hospital ,Behavioral Health Services,Waterbury,CT,6706,41.553624,-73.03877299999999
Family Service League Inc,The Freedom Project,Riverhead,NY,11901,40.91688,-72.661064
Saint Marys Hospital,Behavioral Health Services IP,Waterbury,CT,6706,41.551057,-73.036727
Parsons Child and Family Center,Healy House,Albany,NY,12208,42.648592,-73.7849935
Connecticut Junior Republic,Wellness Center Programs,Waterbury,CT,6702,41.5579838,-73.0407474
Wellmore Behavioral Health,,Waterbury,CT,6702,41.5552578,-73.03825520000001
StayWell Health Center 80 Phoenix,Behavioral Health Department,Waterbury,CT,6702,41.5574067,-73.0388056
Albany Medical Center,Psychiatry Outpatient Clinic,Albany,NY,12208,42.64587589999999,-73.7801024
Community Health Center of Waterbury,,Waterbury,CT,6702,41.5558734,-73.03693829999999
Capital Counseling,,Albany,NY,12208,42.658223,-73.78674649999999
Family Intervention Center,,Waterbury,CT,6704,41.585415000000005,-73.052417
Pilgrim Psychiatric Center,Peconic Center,Riverhead,NY,11901,40.9201165,-72.6560926
Capital District Psychiatric Center,Child and Adol Servs Clinic Trt Prog,Albany,NY,12208,42.6536975,-73.7806027
Capital District Psychiatric Center,Inpatient Treatment Services,Albany,NY,12208,42.6536975,-73.7806027
Waterbury Outpatient Servs for CMHA,,Waterbury,CT,6704,41.590328,-73.051022
Albany VAMC Samuel S Stratton,,Albany,NY,12208,42.649612700000006,-73.7744404
Catholic Charities Inc,Family Service Center,Waterbury,CT,6702,41.553533,-73.027394
Saint Anne Institute,,Albany,NY,12206,42.671631,-73.78263100000001
Equinox Inc,Outpatient Clinic,Albany,NY,12206,42.669664000000004,-73.77878100000001
Acacia Wellness Center,,Nampa,ID,83686,43.555728,-116.5751529
Yale New Haven Hospital,Adult Behavioral Health,Hamden,CT,6518,41.3741571,-72.9058464
Albany Cnty Dept for Children Yth Fam,Childrens Mental Health Services,Albany,NY,12202,42.641999,-73.756149
Albany County Dept of Mental Health,Adult Integrated Mental Health Clinic,Albany,NY,12202,42.6422385,-73.7546808
Montgomery Counseling Center,Phyllis Montgomery,Nampa,ID,83686,43.566340000000004,-116.57296699999999
Allied Mental Health Services PLLC,,Nampa,ID,83651,43.5789579,-116.56275430000001
MCCA,,Torrington,CT,6790,41.785734000000005,-73.143466
VA Greater Los Angeles Healthcare Sys,Santa Maria CBOC,Santa Maria,CA,93454,34.9515046,-120.4096549
Allied Mental Health Services PLLC,,Star,ID,83669,43.692296,-116.492005
Lompoc Adult Mental Health Services,,Lompoc,CA,93436,34.639860399999996,-120.45063789999999
Rensselaer County Department of,Mental Health,Rensselaer,NY,12144,42.656940899999995,-73.7317009
Harbor House,,Branford,CT,6405,41.283419,-72.816115
Childrens Mental Health Services,,Lompoc,CA,93436,34.6393328,-120.4536981
Claxton Hepburn Medical Center,Mental Health Center,Ogdensburg,NY,13669,44.691587,-75.499781
McCall Center for Behavioral Health,Psychiatric Outpt Clinic for Adults,Torrington,CT,6790,41.803032200000004,-73.1310083
Community Hlth and Wellness Ctr of,Greater Torrington,Torrington,CT,6790,41.8116183,-73.1329782
Saint Lawrence Psychiatric Center,Ogdensburg Wellness Center,Ogdensburg,NY,13669,44.6967015,-75.49429029999999
Connecticut Junior Republic,Torrington,Torrington,CT,6790,41.7968719,-73.121418
Center for Youth and Families,,Torrington,CT,6790,41.799704399999996,-73.1225846
Casa Pacifica,Community Based Services,Santa Maria,CA,93454,34.921116,-120.430954
North Haven Community Services,Town of North Haven,North Haven,CT,6473,41.386737,-72.862615
SM Adult Mental Health Services,,Santa Maria,CA,93455,34.8807051,-120.44205829999999
Childrens Mental Health Services,,Santa Maria,CA,93455,34.8807051,-120.44205829999999
Catholic Charities Inc,Family Service Center,Torrington,CT,6790,41.809135999999995,-73.118561
Madera County Behav Health Servs,7th Street,Madera,CA,93638,36.960926799999996,-120.0560983
Western CT Mental Health Network,Torrington Area,Torrington,CT,6790,41.823486200000005,-73.11757709999999
Brien Center,,Great Barrington,MA,1230,42.197514399999996,-73.3582282
Community Mental Health Affiliates,NW Center for Family Servs and MH,Torrington,CT,6790,41.824086,-73.10744100000001
Yale New Haven Hospital,Branford Adolescent IOP/Outpt Servs,Branford,CT,6405,41.2956461,-72.7702077
Access Behavioral Health Services,,Nampa,ID,83651,43.618251,-116.6230955
BHcare Inc,Shoreline,Branford,CT,6405,41.3009503,-72.750926
Rural Clinics Silver Springs ,,Silver Springs,NV,89429,39.3956015,-119.27997090000001
Masonicare Health Center,,Wallingford,CT,6492,41.462812,-72.836496
Rensselaer County Mental Health Dept,Unified Services,Troy,NY,12180,42.728944,-73.685682
Boise VAMC,Caldwell Clinic,Caldwell,ID,83605,43.660270000000004,-116.64230970000001
Samaritan Hospital,Behavioral Health,Troy,NY,12180,42.7340076,-73.6726737
Mental Health Outpatient Clinic ,,Troy,NY,12180,42.733774,-73.6721478
Emmett Csl and Psychiatric Services,,Emmett,ID,83617,43.8684856,-116.46847679999999
Mariposa County Behavioral Health,,Mariposa,CA,95338,37.499790000000004,-119.98476799999999
IDHW Region 3,Caldwell,Caldwell,ID,83605,43.6617196,-116.656442
Bristol Hospital,Inpatient Behavioral Health,Bristol,CT,6010,41.676516,-72.9359275
Human Supports of Idaho Inc,,Caldwell,ID,83605,43.661282,-116.67376399999999
Gould Farm,,Monterey,MA,1245,42.176256,-73.241792
Austen Riggs Center,,Stockbridge,MA,1262,42.283076,-73.313441
Rural Clinics Fernley ,,Fernley,NV,89408,39.6018491,-119.2522963
Randi Korell,,Emmett,ID,83617,43.875669,-116.501423
Terry Reilly Health Services,Community Health Clinic,Caldwell,ID,83605,43.652305,-116.695978
West Valley Medical Center,Behavioral Health Services,Caldwell,ID,83605,43.654508,-116.6941182
Recovery 4 Life,,Caldwell,ID,83605,43.664218700000006,-116.69108899999999
Turning Point of Central California,Coalinga Regional Center,Coalinga,CA,93210,36.140176000000004,-120.36190500000001
Rushford Center Inc,,Meriden,CT,6450,41.5051699,-72.7769609
Wheeler Clinic Inc,,Plainville,CT,6062,41.6923112,-72.8799867
Grove School,,Madison,CT,6443,41.286715,-72.612252
St Lawrence County Community Services,St Lawrence County MH Clinic,Canton,NY,13617,44.602053999999995,-75.149132
Wheeler Clinic Inc,Psychiatric Outpt Clinic for Adults,New Britain,CT,6053,41.669990999999996,-72.81954499999999
Four Winds Hospital Saratoga,,Saratoga Springs,NY,12866,43.0575893,-73.78436590000001
Saratoga Hospital,Mental Health Unit,Saratoga Springs,NY,12866,43.08623729999999,-73.79762559999999
Klingberg Family Centers,Outpatient Clinic,New Britain,CT,6052,41.6502405,-72.78822170000001
Community Mental Health Affiliates,Residential Services,New Britain,CT,6052,41.6613907,-72.788814
Community Mental Health Affiliates,Outpatient Treatment Services,New Britain,CT,6052,41.6613907,-72.788814
Hospital of Central Connecticut,Psychiatric Services,New Britain,CT,6052,41.661065,-72.78670799999999
Community Mental Health Affiliates,Adult Services/Harvest House,New Britain,CT,6052,41.6602532,-72.7835019
Hospital of Central Connecticut,Outpatient Services,New Britain,CT,6052,41.6686581,-72.7869851
Community Mental Health Affiliates,,New Britain,CT,6051,41.660874,-72.77844540000001
Clinical and Support Options Inc,,Pittsfield,MA,1201,42.415812,-73.261059
Clinical and Support Options Inc,Pittsfield Outpatient Services,Pittsfield,MA,1201,42.4175119,-73.258199
University of Connecticut Health Ctr,John Dempsey Hospital,Farmington,CT,6030,41.730773,-72.79048
John Dempsey Hospital,Psychiatry Outpatient Services,Farmington,CT,6032,41.7400325,-72.7940309
Brien Center,Acute Care Services Division,Pittsfield,MA,1201,42.4491326,-73.2553423
Chowchilla Recovery Center,,Chowchilla,CA,93610,37.1206174,-120.2606817
ServiceNet OP Behavioral Center,Pittsfield Clinic,Pittsfield,MA,1201,42.450692700000005,-73.2535147
Western Montana Mental Health Ctr,,Hamilton,MT,59840,46.2476161,-114.1695905
VA Central Western Massachusetts,Pittsfield Outpatient Clinic,Pittsfield,MA,1201,42.45151920000001,-73.25195699999999
Riverfront Mental Health Center,West House,Hamilton,MT,59840,46.2468518,-114.1752098
Brien Center,Central/Child/Adolescent,Pittsfield,MA,1201,42.449967,-73.248189
Brien Center,Child Adolescent Division,Pittsfield,MA,1201,42.449940999999995,-73.247747
Berkshire Medical Center,Psychiatry and Behavioral Sciences,Pittsfield,MA,1201,42.459638,-73.2492284
Middlesex Hospital ,Center for Behavioral Health,Middletown,CT,6457,41.55804129999999,-72.6509293
Middlesex Hospital,Mental Health Day Treatment Program,Middletown,CT,6457,41.5563248,-72.6475471
Gilead Community Services Inc,Middletown Outpatient Clinic,Middletown,CT,6457,41.550754,-72.642809
VA Connecticut Healthcare System,Newington Campus (116A),Newington,CT,6111,41.702555,-72.73494240000001
Carson Valley Medical Center,Vitality for LIfe,Gardnerville,NV,89410,38.919562799999994,-119.71898519999999
River Valley Services,Leak and Dutton Halls Middletown,Middletown,CT,6457,41.554265,-72.6296693
Bridge Family Center/Outpatient,Psychiatric Clinic for Children/OPCC,West Hartford,CT,6107,41.7601078,-72.74917590000001
Connecticut Valley Hospital,,Middletown,CT,6457,41.556483,-72.62325200000001
Eastern Long Island Hosp Association,Behavioral Heath Services,Greenport,NY,11944,41.110391,-72.361276
American School for the Deaf,PACES Residential Treatment Program,West Hartford,CT,6107,41.7710512,-72.74734699999999
Alpine County,Behavioral Health Services,Markleeville,CA,96120,38.76947,-119.81703200000001
